mlbam_id,1B,2B,3B,C,CF,DH,LF,SP,RF,SS,OF,RP
571506,37,0,0,0,0,2,0,0,0,0,0,0
571510,0,0,0,0,0,0,0,32,0,0,0,0
571539,0,0,0,0,0,0,0,11,0,0,0,6
571578,0,0,0,0,0,0,0,33,0,0,0,0
571595,0,0,0,0,0,0,1,0,0,0,1,0
571656,0,0,0,0,0,0,0,73,0,0,0,72
571657,18,41,12,15,0,1,0,1,0,1,0,1
571666,0,0,0,0,0,0,0,33,0,0,0,0
571670,0,0,0,0,0,0,0,50,0,0,0,50
571679,0,0,0,1,0,0,0,0,0,0,0,0
571697,0,36,0,0,0,0,0,0,0,0,0,0
571704,0,0,0,0,0,0,0,53,0,0,0,53
571710,0,0,0,0,0,0,0,58,0,0,0,58
571718,0,0,0,0,39,2,68,0,17,0,124,0
571735,0,0,0,0,0,0,0,20,0,0,0,20
571740,0,0,0,0,114,1,0,0,0,0,114,0
571745,0,0,0,0,24,1,0,0,43,0,67,0
571760,0,0,0,0,0,0,0,18,0,0,0,0
571771,2,85,1,0,20,0,10,0,17,11,47,0
571788,11,60,4,0,0,1,4,0,6,6,10,0
571858,0,0,0,0,0,0,0,34,0,0,0,34
571863,0,0,0,0,0,0,0,9,0,0,0,9
571875,24,0,36,0,0,1,0,0,0,0,0,0
571882,0,0,0,0,0,0,0,58,0,0,0,54
571901,0,0,0,0,0,0,0,4,0,0,0,4
571912,0,0,0,44,0,0,0,2,0,0,0,2
571917,0,0,0,0,0,0,0,20,0,0,0,20
571918,0,0,1,0,0,0,0,0,0,2,0,0
571927,0,0,0,0,0,0,0,32,0,0,0,2
571945,0,0,0,0,0,0,0,32,0,0,0,0
571946,0,0,0,0,0,0,0,19,0,0,0,11
571948,0,0,0,0,0,0,0,4,0,0,0,4
571970,65,70,35,0,0,0,0,0,0,0,0,0
571974,0,0,0,19,0,0,0,2,0,0,0,2
571976,7,0,2,0,66,0,98,0,5,0,169,0
571980,0,0,0,0,0,3,15,0,68,0,83,0
572008,0,25,13,0,7,0,2,1,6,10,15,1
572020,0,0,0,0,0,0,0,29,0,0,0,0
572021,0,0,0,0,0,0,0,12,0,0,0,12
572033,0,0,0,106,0,0,0,0,0,0,0,0
572039,0,0,0,0,0,2,0,0,90,0,90,0
572041,0,0,0,0,62,1,18,0,0,0,80,0
572044,0,0,0,0,0,0,0,7,0,0,0,7
572070,0,0,0,0,0,0,0,3,0,0,0,0
572073,0,0,0,0,16,0,26,0,25,0,67,0
572086,0,0,0,0,0,0,0,3,0,0,0,3
572096,0,0,0,0,0,0,0,22,0,0,0,22
572122,0,0,104,0,0,1,0,0,0,0,0,0
572125,0,0,0,0,0,0,0,10,0,0,0,10
572140,0,0,0,0,0,0,0,15,0,0,0,0
572143,0,0,0,0,0,0,0,17,0,0,0,17
572191,0,0,0,0,25,0,0,0,7,0,32,0
572193,0,0,0,0,0,0,0,23,0,0,0,22
572228,83,0,0,0,0,34,0,0,0,0,0,0
572233,142,0,0,0,0,3,0,0,0,0,0,0
572287,0,0,0,89,0,0,0,0,0,0,0,0
572362,0,0,0,0,0,0,0,37,0,0,0,36
572365,2,0,23,0,0,1,1,0,7,14,8,0
572383,0,0,0,0,0,0,0,10,0,0,0,10
572403,0,0,0,0,0,0,0,22,0,0,0,18
572703,0,0,0,0,0,0,0,32,0,0,0,29
572761,4,0,107,0,0,2,0,0,0,0,0,0
572816,0,0,0,0,0,0,65,0,0,0,65,0
572821,0,123,0,0,0,0,0,1,0,0,0,1
572863,1,0,0,34,0,0,0,0,0,0,0,0
572888,0,0,0,0,0,0,0,65,0,0,0,65
572971,0,0,0,0,0,0,0,19,0,0,0,0
572998,0,0,0,0,0,0,0,9,0,0,0,9
573009,0,0,0,0,0,0,0,1,0,0,0,1
573046,0,0,0,0,0,0,0,52,0,0,0,52
573124,0,0,0,0,0,0,0,60,0,0,0,60
573127,0,0,0,0,0,0,0,28,0,0,0,28
573135,0,3,6,0,0,0,7,0,0,13,7,0
573185,0,0,0,0,0,0,0,14,0,0,0,6
573186,0,0,0,0,0,0,0,32,0,0,0,0
573262,0,0,0,0,7,0,61,0,56,0,124,0
573668,0,0,0,0,0,0,0,22,0,0,0,22
575070,0,0,0,0,0,0,0,5,0,0,0,5
575929,2,0,0,99,0,1,1,0,2,0,3,0
576397,8,3,21,0,0,1,0,1,0,0,0,1
578428,0,0,0,0,0,0,0,0,0,144,0,0
579328,0,0,0,0,0,0,0,32,0,0,0,0
580792,0,0,0,0,0,0,0,39,0,0,0,39
582494,0,0,0,0,0,0,0,11,0,0,0,11
584171,0,0,0,0,0,0,0,34,0,0,0,26
588751,0,29,9,0,0,1,0,0,0,27,0,0
591693,0,0,0,0,0,0,0,20,0,0,0,20
591720,0,1,1,0,0,0,1,0,0,6,1,0
591741,31,0,19,0,0,0,2,2,23,0,25,2
591971,0,14,1,0,0,0,0,0,0,2,0,0
592094,0,0,0,0,0,0,0,23,0,0,0,23
592102,0,0,0,0,0,0,0,25,0,0,0,25
592122,23,0,0,0,0,1,22,0,3,0,25,0
592135,0,0,0,0,0,0,0,59,0,0,0,52
592145,0,0,0,0,0,0,0,30,0,0,0,30
592165,0,0,0,0,0,0,0,44,0,0,0,44
592169,0,0,0,0,0,0,0,36,0,0,0,36
592178,3,0,115,0,0,3,23,0,27,0,50,0
592192,15,0,0,0,56,16,10,0,27,0,93,0
592200,4,0,0,67,0,1,0,0,0,0,0,0
592206,0,0,0,0,0,11,11,0,137,0,148,0
592222,0,0,0,0,0,0,0,83,0,0,0,83
592229,0,0,0,0,0,0,0,18,0,0,0,6
592230,0,3,6,0,0,0,0,0,0,0,0,0
592233,0,0,0,0,0,0,0,28,0,0,0,28
592254,0,0,0,0,0,0,0,3,0,0,0,3
592261,0,0,0,0,112,1,0,0,0,0,112,0
592273,12,16,65,0,0,2,8,0,18,5,26,0
592280,0,0,0,0,0,0,0,8,0,0,0,8
592314,0,0,0,0,0,0,0,21,0,0,0,0
592325,0,0,0,0,22,0,70,0,23,0,115,0
592332,0,0,0,0,0,0,0,31,0,0,0,14
592346,0,0,0,0,0,0,0,14,0,0,0,2
592348,18,22,1,0,8,4,20,0,5,38,33,0
592351,0,0,0,0,0,0,0,26,0,0,0,1
592387,11,0,44,0,0,0,0,0,0,0,0,0
592390,0,0,0,0,0,0,0,45,0,0,0,45
592407,0,0,0,38,0,0,0,1,0,0,0,1
592426,0,0,0,0,0,0,0,70,0,0,0,70
592444,0,0,0,0,85,0,0,0,0,0,85,0
592450,0,0,0,0,0,10,0,0,92,0,92,0
592454,0,0,0,0,0,0,0,72,0,0,0,72
592468,0,0,0,0,0,0,0,25,0,0,0,21
592473,3,0,0,0,0,0,0,80,0,0,0,80
592518,0,0,119,0,0,0,0,0,0,37,0,0
592567,8,11,121,0,0,0,2,0,0,0,2,0
592612,0,0,0,0,0,0,0,57,0,0,0,57
592620,0,0,0,0,0,0,5,0,0,0,5,0
592626,20,0,0,0,2,2,84,0,39,0,125,0
592644,0,0,0,0,0,0,0,21,0,0,0,1
592660,9,0,0,0,0,0,0,0,0,0,0,0
592662,0,0,0,0,0,0,0,33,0,0,0,0
592663,4,0,0,133,0,1,0,0,0,0,0,0
592669,0,0,0,0,4,0,67,0,86,0,157,0
592680,4,2,8,0,1,0,0,0,3,8,4,0
592685,0,0,0,0,1,0,0,0,1,0,2,0
592696,0,0,0,0,3,3,124,0,11,0,138,0
592705,0,0,0,0,0,0,0,3,0,0,0,3
592712,0,0,0,0,0,0,0,20,0,0,0,20
592716,0,0,0,0,0,0,0,35,0,0,0,20
592717,0,0,0,0,0,0,0,27,0,0,0,0
592741,0,0,0,0,0,0,0,3,0,0,0,3
592743,0,0,0,0,0,1,0,0,0,102,0,0
592761,0,0,0,0,0,0,0,28,0,0,0,0
592767,0,0,0,0,0,0,0,25,0,0,0,4
592773,0,0,0,0,0,0,0,63,0,0,0,36
592779,0,0,0,0,0,0,0,13,0,0,0,13
592789,0,0,0,0,0,0,0,32,0,0,0,0
592791,0,0,0,0,0,0,0,7,0,0,0,0
592804,0,0,0,0,0,0,0,16,0,0,0,16
592815,0,0,0,0,0,0,0,23,0,0,0,21
592826,0,0,0,0,0,0,1,33,0,0,1,10
592836,0,0,0,0,0,0,0,1,0,0,0,0
592858,0,0,0,0,0,0,0,31,0,0,0,31
592859,0,12,0,0,72,1,29,4,10,0,111,4
592863,0,0,0,0,7,1,2,0,1,0,10,0
592865,0,0,0,0,0,0,0,10,0,0,0,10
592866,0,0,0,0,0,0,0,26,0,0,0,0
592879,0,0,0,0,0,0,0,17,0,0,0,1
592885,0,0,0,0,1,2,6,0,124,0,131,0
593140,0,0,0,0,0,0,0,58,0,0,0,57
593144,0,0,0,0,0,0,0,72,0,0,0,72
593160,5,82,0,0,17,8,4,0,61,0,82,0
593334,0,0,0,0,0,0,0,27,0,0,0,3
593372,0,0,0,0,0,0,0,48,0,0,0,48
593423,0,0,0,0,0,0,0,16,0,0,0,0
593428,0,0,0,0,0,1,0,0,0,153,0,0
593523,0,48,0,0,0,3,0,0,0,2,0,0
593528,0,0,0,0,0,0,1,0,4,0,5,0
593576,0,0,0,0,0,0,0,68,0,0,0,68
593643,0,90,66,0,0,1,3,1,1,0,4,1
593647,0,0,0,0,4,0,1,0,12,0,17,0
593679,0,0,0,0,0,0,0,36,0,0,0,23
593700,2,8,0,0,0,2,1,0,5,0,6,0
593833,0,0,0,0,0,0,0,78,0,0,0,78
593871,0,0,0,0,0,11,0,0,0,142,0,0
593934,9,0,91,0,0,6,0,0,0,0,0,0
593958,0,0,0,0,0,0,0,34,0,0,0,0
593974,0,0,0,0,0,0,0,47,0,0,0,47
594011,0,1,1,0,25,0,13,0,15,1,53,0
594027,0,0,0,0,0,0,0,52,0,0,0,52
594056,0,0,0,0,0,0,0,7,0,0,0,7
594311,0,0,0,0,0,0,0,23,0,0,0,23
594577,0,0,0,0,0,0,0,16,0,0,0,16
594694,0,2,6,0,0,0,0,0,0,33,0,0
594736,0,0,0,0,0,0,0,5,0,0,0,3
594777,0,0,0,0,2,0,0,0,150,0,152,0
594795,0,0,0,0,0,0,0,14,0,0,0,14
594798,0,0,0,0,0,0,0,32,0,0,0,0
594807,0,0,0,0,0,0,31,0,2,0,33,0
594809,0,0,0,0,0,0,7,0,139,0,146,0
594824,1,74,13,0,0,1,1,0,0,9,1,0
594835,0,0,0,0,0,0,0,34,0,0,0,0
594838,0,0,1,0,0,0,6,0,0,5,6,0
594840,0,0,0,0,0,0,0,51,0,0,0,50
594902,0,0,0,0,0,0,0,1,0,0,0,1
594951,0,0,0,0,0,0,0,2,0,0,0,2
594953,1,0,0,0,0,3,0,0,23,0,23,0
594965,0,0,0,0,0,0,0,13,0,0,0,5
594986,0,0,0,0,0,0,0,73,0,0,0,73
594987,0,0,0,0,0,0,0,33,0,0,0,32
594988,0,0,0,0,24,0,3,0,1,0,28,0
595001,0,0,0,0,0,0,0,18,0,0,0,16
595014,0,0,0,0,0,0,0,57,0,0,0,57
595191,0,0,0,0,0,0,0,12,0,0,0,2
595222,0,0,0,0,0,0,5,0,5,0,10,0
595281,0,0,0,0,125,0,0,0,0,0,125,0
595284,1,0,0,43,0,0,0,0,0,0,0,0
595375,0,0,0,0,31,0,0,0,0,12,31,0
595453,0,0,0,14,0,0,0,0,0,0,0,0
595465,0,0,0,0,0,0,0,27,0,0,0,27
595751,1,0,0,118,0,1,0,0,0,0,0,0
595777,1,124,0,0,0,8,7,0,0,0,7,0
595798,0,0,0,0,0,0,0,12,0,0,0,12
595879,0,0,1,0,0,2,0,0,0,129,0,0
595881,0,0,0,0,0,0,0,24,0,0,0,2
595885,10,0,0,0,0,0,0,0,0,0,0,0
595897,0,0,0,0,0,0,0,11,0,0,0,11
595909,0,0,0,0,23,1,10,0,45,0,78,0
595918,0,0,0,0,0,0,0,25,0,0,0,25
595928,0,0,0,0,0,0,0,1,0,0,0,1
595939,0,0,0,0,0,0,0,1,0,0,0,1
595956,0,0,0,44,0,0,0,0,0,0,0,0
595978,0,0,2,95,0,0,0,0,0,0,0,0
595981,4,0,0,0,9,0,6,0,8,0,23,0
596001,0,0,0,0,0,0,0,31,0,0,0,0
596012,0,3,0,0,0,0,7,0,7,0,14,0
596019,0,0,0,0,0,5,0,0,0,137,0,0
596027,0,0,0,0,0,0,0,14,0,0,0,14
596035,0,0,0,0,0,0,0,14,0,0,0,12
596043,0,0,0,0,0,0,0,13,0,0,0,4
596057,0,0,0,0,0,0,0,32,0,0,0,3
596059,0,137,0,0,0,3,0,0,0,0,0,0
596071,0,0,0,0,0,0,0,17,0,0,0,5
596074,0,0,0,0,0,0,0,13,0,0,0,12
596101,0,0,0,0,0,0,0,34,0,0,0,34
596103,8,1,0,0,0,0,2,0,46,0,48,0
596105,0,0,0,0,0,7,86,0,0,0,86,0
596112,0,0,0,0,0,0,0,57,0,0,0,57
596115,0,0,0,0,0,0,0,0,0,144,0,0
596117,0,0,0,11,0,0,7,0,1,0,8,0
596119,2,0,0,8,0,0,11,0,9,0,20,0
596129,57,0,0,0,0,81,0,0,0,0,0,0
596133,0,0,0,0,0,0,0,12,0,0,0,0
596142,0,0,0,90,0,15,0,0,0,0,0,0
596144,46,0,40,0,0,1,0,0,0,0,0,0
596146,0,0,0,0,60,2,0,0,84,0,144,0
596451,0,0,0,0,34,0,0,2,0,0,34,2
596720,0,0,0,0,0,0,0,10,0,0,0,10
596748,2,0,110,0,0,0,0,0,0,0,0,0
596825,0,18,0,0,0,1,5,0,1,0,6,0
596847,103,0,0,0,0,16,0,0,0,0,0,0
597113,0,0,0,0,0,0,0,28,0,0,0,28
598264,0,0,0,0,0,0,0,70,0,0,0,70
598265,0,0,0,0,144,0,0,0,3,0,147,0
598271,0,0,0,0,0,0,0,21,0,0,0,14
598284,1,0,0,0,0,0,4,0,10,0,14,0
598286,0,0,0,0,0,0,0,46,0,0,0,46
598287,0,0,0,0,0,0,0,51,0,0,0,44
600303,3,46,30,0,0,3,0,0,0,0,0,0
600466,0,0,0,4,0,0,0,0,0,0,0,0
600474,0,0,0,89,0,3,0,0,0,0,0,0
600524,24,0,9,0,0,109,1,0,0,0,1,0
600858,0,2,1,0,0,0,0,1,0,36,0,1
600869,20,0,69,0,0,4,0,0,0,0,0,0
600887,0,0,0,0,0,0,0,17,0,0,0,17
600917,0,0,0,0,0,0,0,70,0,0,0,67
600968,0,0,0,0,0,0,0,19,0,0,0,19
600986,0,0,0,0,0,0,0,6,0,0,0,6
601713,0,0,0,0,0,0,0,30,0,0,0,17
602074,0,0,0,0,24,0,3,0,3,0,30,0
602922,1,18,13,0,0,6,2,1,0,15,2,1
605113,0,0,0,0,0,0,0,0,0,158,0,0
605119,0,0,67,0,0,1,0,0,55,0,55,0
605121,0,0,0,0,0,0,0,54,0,0,0,54
605130,0,0,0,0,0,0,0,61,0,0,0,61
605131,0,1,0,64,0,0,0,0,0,0,0,0
605135,0,0,0,0,0,0,0,28,0,0,0,3
605137,134,0,0,0,0,7,0,0,0,0,0,0
605141,0,0,0,0,17,7,0,0,132,0,149,0
605143,0,0,0,0,0,0,0,17,0,0,0,17
605151,0,0,0,0,0,0,0,66,0,0,0,65
605154,0,0,0,0,0,0,0,66,0,0,0,66
605155,0,0,0,0,0,0,0,58,0,0,0,58
605156,0,0,0,0,0,0,0,29,0,0,0,11
605164,0,0,0,0,0,0,0,30,0,0,0,0
605170,23,0,2,59,0,0,0,2,0,0,0,2
605177,0,0,0,0,0,0,0,77,0,0,0,77
605182,0,0,0,0,0,0,0,21,0,0,0,0
605195,0,0,0,0,0,0,0,52,0,0,0,52
605196,12,0,1,0,0,4,0,0,0,0,0,0
605200,0,0,0,0,0,0,0,31,0,0,0,0
605204,0,0,31,0,0,1,79,0,0,0,79,0
605218,0,0,0,0,0,0,0,22,0,0,0,22
605233,0,0,0,0,3,5,38,0,9,0,50,0
605240,0,0,0,0,0,0,0,68,0,0,0,68
605244,5,0,0,11,0,0,0,0,0,0,0,0
605253,0,0,0,0,4,2,9,0,10,0,23,0
605260,0,0,0,0,0,0,0,20,0,0,0,20
605276,0,0,0,0,0,0,0,23,0,0,0,9
605280,0,0,0,0,0,0,0,35,0,0,0,35
605288,0,0,0,0,0,0,0,35,0,0,0,17
605301,0,0,0,0,0,0,0,12,0,0,0,12
605309,0,0,0,0,0,0,0,32,0,0,0,32
605347,0,0,0,0,0,0,0,39,0,0,0,21
605359,0,0,0,0,0,0,0,55,0,0,0,55
605361,0,0,0,0,0,1,26,1,0,0,26,1
605388,0,0,0,0,0,0,0,40,0,0,0,40
605397,0,0,0,0,0,0,0,32,0,0,0,1
605400,0,0,0,0,0,0,0,34,0,0,0,0
605412,0,118,0,0,0,0,0,0,0,0,0,0
605421,2,0,0,20,0,0,0,0,0,0,0,0
605439,0,0,0,0,0,0,2,0,2,0,4,0
605441,0,0,0,0,0,0,0,14,0,0,0,14
605446,0,0,0,0,0,0,0,28,0,0,0,12
605447,0,0,0,0,0,0,0,17,0,0,0,17
605452,0,0,0,0,0,0,0,27,0,0,0,18
605463,0,0,0,0,0,0,0,13,0,0,0,11
605469,0,0,0,0,0,0,0,5,0,0,0,2
605474,9,0,0,0,0,11,0,0,0,0,0,0
605479,0,0,0,0,0,0,0,14,0,0,0,14
605480,0,0,0,0,106,1,5,0,28,0,139,0
605482,0,0,0,0,0,0,0,8,0,0,0,8
605483,0,0,0,0,0,0,0,23,0,0,0,0
605486,0,22,6,0,0,0,3,0,0,4,3,0
605488,0,0,0,0,0,0,0,25,0,0,0,25
605490,0,0,0,0,36,0,6,0,23,0,65,0
605498,0,0,0,0,0,0,0,21,0,0,0,19
605501,0,0,0,0,0,0,0,21,0,0,0,20
605508,0,0,0,0,14,0,19,0,30,0,63,0
605513,0,0,0,0,0,0,0,30,0,0,0,0
605521,0,0,0,0,0,0,0,6,0,0,0,6
605525,0,0,0,0,0,0,0,27,0,0,0,27
605538,0,0,0,0,0,0,0,44,0,0,0,36
605540,0,0,0,0,0,0,0,22,0,0,0,0
605541,0,0,0,0,0,0,0,19,0,0,0,19
605548,0,0,0,0,2,0,0,0,4,0,6,0
605612,1,34,10,0,30,3,8,0,7,2,45,0
606115,0,0,0,0,0,0,0,0,0,150,0,0
606131,0,0,0,0,0,0,0,47,0,0,0,46
606132,0,0,0,0,13,0,91,0,6,0,110,0
606149,0,0,0,0,0,0,0,66,0,0,0,66
606157,1,0,0,0,0,0,0,0,54,0,54,0
606160,0,0,0,0,0,0,0,22,0,0,0,22
606162,0,0,0,0,0,0,0,13,0,0,0,12
606167,0,0,0,0,0,0,0,35,0,0,0,35
606192,0,0,0,0,79,2,46,0,0,0,125,0
606273,0,0,0,0,0,0,0,48,0,0,0,48
606299,0,78,5,0,5,0,33,2,0,39,38,2
606303,0,0,0,0,0,0,0,2,0,0,0,2
606424,0,0,0,0,0,0,0,53,0,0,0,53
606466,0,83,0,0,96,0,0,0,0,11,96,0
606478,0,0,0,0,0,0,0,1,0,0,0,1
606625,0,0,0,0,0,0,0,56,0,0,0,56
606930,0,0,0,0,0,0,0,33,0,0,0,32
606956,7,0,0,0,0,0,3,0,2,0,5,0
606959,0,0,0,0,0,0,0,5,0,0,0,4
606965,0,0,0,0,0,0,0,61,0,0,0,60
606988,0,0,0,58,0,0,0,0,0,0,0,0
606992,0,0,0,8,0,2,0,0,0,0,0,0
607043,0,0,0,0,43,0,38,0,6,0,87,0
607054,0,5,9,0,0,0,18,0,1,0,19,0
607074,0,0,0,0,0,0,0,7,0,0,0,0
607188,0,0,0,0,0,0,0,16,0,0,0,16
607192,0,0,0,0,0,0,0,12,0,0,0,0
607200,0,0,0,0,0,0,0,21,0,0,0,9
607208,0,0,0,0,0,0,0,0,0,122,0,0
607215,0,0,0,0,0,0,0,6,0,0,0,2
607219,0,0,0,0,0,0,0,12,0,0,0,12
607223,4,0,0,0,0,9,0,1,0,0,0,1
607229,0,0,0,0,0,0,0,52,0,0,0,52
607231,0,0,0,0,0,0,0,64,0,0,0,64
607237,0,0,0,0,0,0,0,69,0,0,0,69
607333,0,0,0,10,0,0,0,0,0,0,0,0
607345,0,0,0,59,0,6,0,0,0,0,0,0
607352,0,0,0,0,0,0,0,63,0,0,0,63
607374,0,0,0,0,0,0,0,3,0,0,0,2
607391,0,0,0,0,0,0,0,9,0,0,0,9
607455,0,0,0,0,0,0,0,3,0,0,0,3
607457,0,0,0,0,0,0,0,43,0,0,0,43
607461,35,0,9,0,0,2,34,0,2,0,36,0
607468,3,10,4,0,0,1,0,0,0,0,0,0
607473,0,0,0,0,0,0,0,12,0,0,0,12
607481,0,0,0,0,0,0,0,58,0,0,0,58
607536,0,0,0,0,0,0,0,22,0,0,0,0
607555,0,0,0,0,0,0,0,17,0,0,0,17
607560,0,0,0,0,0,0,0,61,0,0,0,61
607572,0,0,0,0,0,0,0,20,0,0,0,20
607625,0,0,0,0,0,0,0,61,0,0,0,61
607644,0,0,0,0,0,0,0,31,0,0,0,4
607680,0,0,0,0,133,0,0,0,27,0,160,0
607732,0,0,0,61,0,0,0,1,0,0,0,1
607752,29,0,0,0,0,8,18,0,1,0,19,0
607755,0,0,0,0,0,0,0,1,0,0,0,1
607776,0,0,0,0,0,1,36,0,2,0,38,0
608032,0,0,0,0,0,0,0,71,0,0,0,71
608070,0,0,126,0,0,3,0,0,0,0,0,0
608324,0,0,99,0,0,6,0,0,0,65,0,0
608328,0,0,0,0,0,0,0,1,0,0,0,1
608331,0,0,0,0,0,0,0,33,0,0,0,3
608334,0,0,0,0,0,0,0,20,0,0,0,18
608336,0,0,0,0,38,7,34,0,0,0,72,0
608337,0,0,0,0,0,0,0,29,0,0,0,0
608339,0,0,5,0,0,0,0,0,0,0,0,0
608344,0,0,0,0,0,0,0,16,0,0,0,13
608348,0,0,1,101,0,0,0,0,0,0,0,0
608365,0,63,0,0,0,0,0,0,0,21,0,0
608369,0,0,0,0,0,0,0,0,0,132,0,0
608371,0,0,0,0,0,0,0,24,0,0,0,20
608379,0,0,0,0,0,0,0,29,0,0,0,5
608384,0,0,0,0,0,0,23,0,5,0,28,0
608385,0,0,0,0,21,1,72,0,18,0,111,0
608475,0,0,73,0,0,2,0,0,0,0,0,0
608566,0,0,0,0,0,0,0,28,0,0,0,0
608577,0,0,0,0,0,8,0,0,101,0,101,0
608596,0,0,0,67,0,5,1,3,0,0,1,3
608597,81,0,0,0,0,1,0,0,0,0,0,0
608638,0,0,0,0,0,0,0,21,0,0,0,21
608648,0,0,0,0,0,0,0,58,0,0,0,58
608652,0,0,0,0,0,0,0,9,0,0,0,8
608671,0,0,0,0,5,0,2,0,5,0,12,0
608678,0,0,0,0,0,0,0,40,0,0,0,40
608686,0,5,1,0,0,0,0,0,0,21,0,0
608700,1,0,0,57,0,1,0,2,0,0,0,2
608715,0,0,0,0,0,0,0,0,0,15,0,0
608716,0,0,0,0,0,0,0,15,0,0,0,15
608717,0,0,0,0,0,0,0,35,0,0,0,30
608718,0,0,0,0,0,0,0,9,0,0,0,9
608723,0,0,0,0,0,0,0,9,0,0,0,1
609275,0,0,0,0,0,2,0,0,0,100,0,0
609280,0,0,4,0,0,8,0,0,0,0,0,0
612434,0,0,0,0,0,0,0,65,0,0,0,65
612672,0,0,0,0,0,0,0,45,0,0,0,45
613317,0,0,0,0,0,0,0,12,0,0,0,12
613534,0,0,0,0,0,0,0,30,0,0,0,28
614173,0,0,0,0,5,0,0,0,4,0,9,0
614177,0,0,0,0,0,47,0,0,86,0,86,0
614179,0,0,0,0,0,0,0,40,0,0,0,39
615698,0,0,0,0,0,0,0,23,0,0,0,5
620439,0,17,0,0,0,0,0,0,0,5,0,0
620443,0,0,0,4,0,0,0,0,0,0,0,0
620446,0,9,6,0,0,0,1,1,0,13,1,1
620453,0,0,0,2,0,0,0,0,0,0,0,0
620454,0,0,0,0,0,0,0,1,0,0,0,1
620982,0,0,0,0,0,0,0,2,0,0,0,2
621002,0,26,43,0,0,0,0,1,0,16,0,1
621005,0,3,0,0,0,3,33,0,3,0,36,0
621006,0,0,0,0,0,1,0,0,0,117,0,0
621020,0,0,0,0,0,0,0,0,0,126,0,0
621028,0,23,6,0,0,0,2,0,0,104,2,0
621035,0,20,6,0,20,0,56,0,3,39,79,0
621043,0,0,0,0,0,0,0,0,0,75,0,0
621052,0,0,0,0,0,0,0,4,0,0,0,4
621056,0,0,0,0,0,0,0,36,0,0,0,34
621058,0,0,0,0,0,0,0,1,0,0,0,0
621078,0,0,0,0,0,0,0,1,0,0,0,1
621086,0,0,0,0,0,0,0,4,0,0,0,0
621097,0,0,0,0,0,0,0,16,0,0,0,3
621107,0,0,0,0,0,0,0,32,0,0,0,4
621111,0,0,0,0,0,0,0,30,0,0,0,0
621112,0,0,0,0,0,0,0,4,0,0,0,3
621114,0,0,0,0,0,0,0,16,0,0,0,15
621141,0,0,0,0,0,0,0,9,0,0,0,5
621142,0,0,0,0,0,0,0,72,0,0,0,72
621199,0,0,0,0,0,0,0,27,0,0,0,27
621219,0,0,0,0,0,0,0,9,0,0,0,5
621237,0,0,0,0,0,0,0,35,0,0,0,34
621242,0,0,0,0,0,0,0,66,0,0,0,66
